TransactionID,CustomerID,TransactionAmount,TransactionDateTime,TransactionType,MerchantCategory,DeviceType,IP_Address,Geolocation,AccountBalance,IsHighRiskCountry,NumberOfFailedLogins,IsNewPayee,TransactionChannel,HistoricalFraudScore,FraudLabel
T107835,C1714,5685.73,2024-09-17 13:17:31,Withdrawal,Electronics,Desktop,205.12.217.12,"Amsterdam, Netherlands",22298.82,True,1,False,ATM,0.85,0
T107836,C1542,8832.71,2024-05-07 16:27:40,Purchase,Travel,Desktop,8.246.208.137,"Warsaw, Poland",46907.19,True,2,False,Online,0.98,0
T107837,C1439,559.54,2024-10-10 08:51:42,Withdrawal,Travel,Desktop,141.106.92.159,"Amsterdam, Netherlands",36858.66,False,5,True,Branch,0.56,0
T107838,C1234,7172.99,2024-02-26 11:35:34,Withdrawal,Healthcare,Mobile,197.113.135.66,"Paris, France",24919.37,True,2,True,Online,0.98,0
T107839,C1960,1319.54,2024-08-07 17:36:48,Purchase,Healthcare,ATM,180.195.104.197,"Berlin, Germany",2297.58,True,5,False,Online,0.28,1
T107840,C1821,639.72,2024-01-29 07:35:06,Transfer,Travel,Desktop,181.150.155.249,"Paris, France",37829.87,True,4,True,ATM,0.85,1
T107841,C1493,679.88,2024-11-07 20:54:07,Withdrawal,Luxury Goods,Mobile,59.20.143.137,"Paris, France",8721.64,True,4,False,Online,0.14,1
T107842,C1808,1516.55,2024-04-19 08:12:57,Withdrawal,Healthcare,ATM,174.15.241.253,"Berlin, Germany",10044.21,False,3,True,Branch,0.99,0
T107843,C1787,5228.28,2024-05-03 19:01:26,Purchase,Healthcare,ATM,75.230.115.144,"Paris, France",38604.18,True,0,False,Online,0.51,0
T107844,C1390,9401.29,2024-08-30 14:38:24,Purchase,Luxury Goods,ATM,178.143.40.47,"Amsterdam, Netherlands",41675.72,False,3,False,Online,0.41,1
T107845,C1358,2350.9,2024-02-22 17:15:20,Purchase,Groceries,Desktop,83.142.61.223,"Berlin, Germany",28443.84,True,3,False,Online,0.49,0
T107846,C1603,7546.84,2024-01-15 02:03:18,Withdrawal,Healthcare,Mobile,146.222.239.52,"Berlin, Germany",46584.1,False,3,False,Branch,0.89,1
T107847,C1823,9723.22,2024-07-08 15:02:28,Withdrawal,Groceries,Mobile,48.159.211.90,"Warsaw, Poland",10886.37,False,1,False,ATM,0.86,1
T107848,C1759,3382.24,2024-10-15 06:58:51,Transfer,Electronics,Desktop,31.11.252.64,"Warsaw, Poland",24716.08,True,0,True,ATM,0.15,0
T107849,C1929,4127.01,2024-09-26 17:40:57,Purchase,Luxury Goods,Mobile,60.128.16.47,"Amsterdam, Netherlands",23557.54,False,3,False,ATM,0.15,0
T107850,C1779,7508.76,2024-09-24 18:36:57,Purchase,Groceries,ATM,165.42.229.85,"Warsaw, Poland",36832.49,False,3,False,ATM,0.6,0
T107851,C1857,4925.06,2024-10-07 06:00:39,Transfer,Groceries,Mobile,66.238.90.139,"Warsaw, Poland",29852.84,True,2,False,Branch,0.72,0
T107852,C1713,5451.57,2024-04-28 17:32:16,Purchase,Groceries,ATM,161.204.220.67,"Paris, France",4040.35,True,0,False,Branch,0.31,0
T107853,C1589,5247.27,2024-09-02 10:27:57,Transfer,Healthcare,ATM,57.67.182.10,"Berlin, Germany",30017.49,False,0,False,ATM,0.29,1
T107854,C1100,6418.55,2024-06-08 10:02:18,Purchase,Electronics,Desktop,13.69.191.20,"Paris, France",29482.8,False,3,True,ATM,0.85,1
T107855,C1435,3960.51,2024-05-15 22:49:51,Purchase,Electronics,ATM,191.91.221.32,"Berlin, Germany",34005.3,True,1,False,Branch,0.18,0
T107856,C1137,1550.69,2024-02-10 11:19:17,Transfer,Groceries,Mobile,143.241.44.195,"Warsaw, Poland",6489.29,True,2,False,Online,0.97,0
T107857,C1260,8228.64,2024-04-17 12:11:56,Purchase,Luxury Goods,ATM,135.4.195.44,"Paris, France",7738.49,True,4,False,ATM,0.43,1
T107858,C1488,8143.83,2024-06-16 23:12:38,Transfer,Healthcare,Desktop,206.181.99.4,"Berlin, Germany",1202.88,True,2,False,Branch,0.01,1
T107859,C1784,4485.53,2024-11-07 12:13:12,Purchase,Healthcare,Desktop,64.236.208.214,"Berlin, Germany",11718.61,True,1,False,Online,0.4,0
T107860,C1238,1153.38,2024-11-07 10:31:57,Purchase,Electronics,Desktop,97.136.129.251,"Paris, France",22197.0,False,2,False,Branch,0.68,0
T107861,C1931,9114.33,2024-05-09 05:32:39,Withdrawal,Travel,ATM,219.202.73.96,"Amsterdam, Netherlands",37209.51,True,2,False,ATM,0.34,0
T107862,C1879,2608.29,2024-10-14 11:55:32,Purchase,Travel,ATM,102.16.104.1,"Berlin, Germany",16054.92,True,2,True,Online,0.54,0
T107863,C1085,2393.41,2024-05-02 07:54:16,Transfer,Luxury Goods,ATM,214.124.172.240,"Paris, France",23714.96,True,3,False,Online,0.68,0
T107864,C1290,6447.94,2024-01-30 03:35:33,Transfer,Luxury Goods,Mobile,5.150.22.82,"Warsaw, Poland",13356.4,True,4,True,Branch,0.51,1
T107865,C1612,5577.29,2024-08-24 13:14:14,Purchase,Travel,Mobile,122.81.39.114,"Paris, France",352.17,False,3,False,Branch,0.71,0
T107866,C1897,525.78,2024-05-28 07:17:00,Purchase,Healthcare,ATM,102.11.99.32,"Amsterdam, Netherlands",27616.43,False,1,False,Online,0.92,0
T107867,C1556,8429.09,2024-07-09 04:25:10,Purchase,Healthcare,Mobile,153.227.157.90,"Warsaw, Poland",16092.63,True,4,False,Branch,0.74,1
T107868,C1418,2255.97,2024-03-21 15:18:53,Withdrawal,Travel,ATM,199.106.2.145,"Paris, France",46199.92,True,5,False,Branch,0.38,1
T107869,C1263,424.91,2024-03-07 18:20:45,Withdrawal,Groceries,Mobile,164.173.135.161,"Amsterdam, Netherlands",46845.05,True,5,False,ATM,0.84,1
T107870,C1193,2190.79,2024-05-26 03:33:11,Purchase,Travel,Desktop,71.167.107.212,"Paris, France",35295.12,False,0,True,Online,0.79,0
T107871,C1005,2327.42,2024-07-24 13:07:21,Purchase,Luxury Goods,Mobile,101.14.205.114,"Paris, France",30096.32,True,4,True,Online,0.16,1
T107872,C1726,1527.15,2024-01-23 03:31:30,Transfer,Luxury Goods,Mobile,191.162.60.112,"Paris, France",3913.93,True,4,True,Online,0.17,1
T107873,C1761,8704.96,2024-02-05 03:50:29,Purchase,Electronics,ATM,217.179.102.34,"Paris, France",48430.78,True,1,True,ATM,0.53,0
T107874,C1808,5006.34,2024-11-16 22:23:43,Withdrawal,Healthcare,ATM,46.155.18.105,"Warsaw, Poland",49098.44,False,3,False,Online,0.08,1
T107875,C1007,3230.18,2024-06-22 06:56:05,Purchase,Luxury Goods,ATM,73.150.69.52,"Amsterdam, Netherlands",30199.17,True,1,False,Online,0.25,0
T107876,C1591,7559.87,2024-03-15 17:55:39,Transfer,Electronics,Mobile,105.136.117.171,"Berlin, Germany",26927.79,True,2,False,ATM,0.97,0
T107877,C1535,6702.96,2024-05-20 15:44:20,Purchase,Luxury Goods,ATM,80.26.39.54,"Berlin, Germany",9815.07,True,4,False,ATM,0.32,1
T107878,C1120,193.54,2024-01-02 01:40:39,Withdrawal,Travel,ATM,133.153.7.126,"Paris, France",49149.48,False,2,True,ATM,0.6,0
T107879,C1532,7655.6,2024-07-25 22:21:40,Purchase,Luxury Goods,ATM,87.71.221.142,"Warsaw, Poland",28991.07,True,3,True,Branch,0.03,1
T107880,C1007,4922.78,2024-03-17 14:58:18,Transfer,Groceries,Desktop,184.141.241.99,"Paris, France",37432.25,True,0,False,ATM,0.53,0
T107881,C1384,6696.75,2024-01-25 20:36:51,Purchase,Travel,ATM,1.131.217.158,"Amsterdam, Netherlands",31160.37,False,3,False,Online,0.17,0
T107882,C1670,6971.55,2024-07-05 08:05:10,Withdrawal,Travel,Mobile,126.84.67.166,"Paris, France",27301.67,False,5,True,ATM,0.64,0
T107883,C1210,5500.76,2024-08-08 16:14:50,Withdrawal,Groceries,Mobile,170.203.197.213,"Warsaw, Poland",7388.77,True,4,False,Online,0.89,1
T107884,C1704,402.26,2024-04-21 01:59:11,Transfer,Travel,Desktop,178.36.45.18,"Warsaw, Poland",21632.35,False,4,True,Online,0.41,0
T107885,C1823,5897.1,2024-08-11 21:02:53,Purchase,Luxury Goods,Desktop,19.118.110.170,"Berlin, Germany",11213.2,False,4,False,Branch,1.0,0
T107886,C1323,2089.16,2024-06-02 06:05:56,Withdrawal,Groceries,Mobile,151.170.37.113,"Paris, France",11929.29,True,1,False,ATM,0.67,0
T107887,C1418,5827.81,2024-10-08 06:56:20,Withdrawal,Luxury Goods,ATM,8.70.238.169,"Berlin, Germany",694.33,True,3,False,ATM,0.36,1
T107888,C1370,72.52,2024-10-13 10:37:14,Withdrawal,Healthcare,Mobile,16.232.224.190,"Warsaw, Poland",963.66,True,5,True,ATM,0.89,1
T107889,C1109,7018.54,2024-01-25 13:29:14,Withdrawal,Luxury Goods,Mobile,195.23.107.141,"Warsaw, Poland",34259.48,True,2,True,Online,0.85,1
T107890,C1158,5816.25,2024-06-21 01:22:38,Purchase,Travel,Desktop,219.150.142.138,"Berlin, Germany",46983.0,True,0,True,Branch,0.76,1
T107891,C1436,3681.81,2024-11-09 11:34:33,Transfer,Luxury Goods,Mobile,201.211.245.133,"Warsaw, Poland",28104.14,True,0,False,Branch,0.07,0
T107892,C1667,8985.89,2024-07-24 05:07:50,Transfer,Luxury Goods,Desktop,182.212.129.252,"Amsterdam, Netherlands",41529.8,False,2,True,ATM,0.39,1
T107893,C1599,1642.63,2024-10-16 19:46:53,Withdrawal,Healthcare,Desktop,71.254.22.147,"Amsterdam, Netherlands",45891.44,False,4,False,ATM,0.33,0
T107894,C1259,2128.57,2024-07-06 19:19:25,Purchase,Healthcare,ATM,48.228.71.62,"Amsterdam, Netherlands",37477.79,False,0,True,ATM,0.03,0
T107895,C1267,5362.76,2024-01-17 13:42:42,Withdrawal,Travel,Mobile,180.214.75.247,"Amsterdam, Netherlands",37359.14,True,5,False,ATM,0.67,1
T107896,C1875,9152.09,2024-08-08 07:17:52,Withdrawal,Electronics,ATM,123.215.227.232,"Warsaw, Poland",41685.07,True,0,True,ATM,0.49,0
T107897,C1548,7442.79,2024-01-18 21:03:33,Purchase,Luxury Goods,Desktop,117.119.125.179,"Paris, France",9936.33,True,1,True,ATM,0.52,0
T107898,C1433,2814.89,2024-01-25 06:29:11,Withdrawal,Electronics,Mobile,146.78.168.24,"Berlin, Germany",35149.33,True,3,True,Online,0.88,0
T107899,C1578,5563.07,2024-04-17 19:17:31,Withdrawal,Healthcare,Mobile,49.117.233.8,"Warsaw, Poland",3507.91,False,0,False,ATM,0.0,0
T107900,C1374,5109.29,2024-05-08 10:44:59,Purchase,Travel,Mobile,189.227.250.85,"Paris, France",35970.76,False,5,True,ATM,0.52,1
T107901,C1626,1599.47,2024-03-17 16:29:12,Transfer,Luxury Goods,Mobile,44.199.22.163,"Amsterdam, Netherlands",3123.22,True,1,True,Branch,0.21,0
T107902,C1282,2016.66,2024-02-05 10:01:58,Transfer,Travel,Mobile,220.204.151.133,"Warsaw, Poland",24947.31,False,3,False,Branch,0.83,0
T107903,C1696,6076.58,2024-02-06 23:08:10,Transfer,Luxury Goods,Desktop,87.234.193.129,"Paris, France",20702.41,True,2,False,Online,0.62,1
T107904,C1406,3345.52,2024-02-26 09:31:20,Withdrawal,Luxury Goods,ATM,28.232.54.97,"Berlin, Germany",30291.4,True,5,True,ATM,0.91,1
T107905,C1773,3271.25,2024-04-10 11:13:21,Purchase,Luxury Goods,Desktop,133.190.202.155,"Paris, France",44260.88,False,3,False,Online,0.71,0
T107906,C1208,2604.16,2024-10-08 23:39:17,Purchase,Electronics,Mobile,108.173.117.237,"Berlin, Germany",44437.55,True,2,False,Branch,0.66,0
T107907,C1423,1192.56,2024-09-09 20:34:52,Transfer,Luxury Goods,Desktop,17.96.206.64,"Warsaw, Poland",21030.3,False,5,False,Online,0.29,0
T107908,C1565,2854.53,2024-10-03 15:40:48,Withdrawal,Electronics,Desktop,140.2.219.130,"Warsaw, Poland",45310.3,False,3,False,Online,0.48,0
T107909,C1802,289.15,2024-09-08 00:49:00,Purchase,Groceries,Desktop,17.207.117.45,"Berlin, Germany",36001.77,False,3,True,Online,0.96,0
T107910,C1570,6034.08,2024-06-07 01:46:51,Withdrawal,Healthcare,Desktop,55.76.248.70,"Paris, France",26796.83,False,0,False,Branch,0.19,0
T107911,C1494,6514.43,2024-03-15 07:45:20,Purchase,Healthcare,Desktop,213.26.20.19,"Paris, France",25256.19,False,5,False,Online,0.98,0
T107912,C1183,5118.54,2024-05-04 23:34:02,Purchase,Healthcare,Desktop,206.72.116.105,"Amsterdam, Netherlands",32260.48,False,5,True,ATM,0.58,0
T107913,C1379,4057.5,2024-07-27 02:30:11,Withdrawal,Healthcare,Mobile,157.14.41.103,"Berlin, Germany",584.34,True,0,False,Online,0.15,0
T107914,C1572,1849.14,2024-07-23 06:18:07,Withdrawal,Luxury Goods,ATM,32.35.217.140,"Warsaw, Poland",34972.85,False,2,True,Online,0.2,0
T107915,C1568,417.56,2024-07-18 19:36:29,Purchase,Groceries,Mobile,136.244.194.152,"Berlin, Germany",30477.31,False,1,False,Branch,0.78,0
T107916,C1495,8046.55,2024-09-05 09:24:45,Withdrawal,Healthcare,ATM,100.197.61.180,"Amsterdam, Netherlands",14422.86,True,3,False,Branch,0.2,0
T107917,C1259,7428.39,2024-04-20 01:44:27,Withdrawal,Travel,ATM,189.97.56.164,"Warsaw, Poland",44905.75,True,1,False,Online,0.89,0
T107918,C1314,8742.47,2024-03-01 12:55:19,Transfer,Groceries,ATM,142.222.189.162,"Berlin, Germany",39937.41,False,1,True,Online,0.24,1
T107919,C1591,2002.23,2024-09-28 18:51:18,Purchase,Luxury Goods,ATM,223.168.93.231,"Amsterdam, Netherlands",44688.14,True,5,True,ATM,0.84,1
T107920,C1352,5702.5,2024-02-19 00:25:33,Purchase,Healthcare,ATM,79.50.4.184,"Amsterdam, Netherlands",28925.26,False,3,True,Branch,0.09,1
T107921,C1792,7472.98,2024-03-31 10:46:43,Transfer,Electronics,Mobile,48.100.80.185,"Berlin, Germany",8206.56,True,2,False,ATM,0.04,0
T107922,C1722,8329.46,2024-02-22 02:54:47,Purchase,Healthcare,Mobile,45.214.86.2,"Warsaw, Poland",11797.75,False,2,False,Online,0.24,0
T107923,C1407,6742.39,2024-02-16 04:15:10,Purchase,Groceries,Mobile,60.177.237.158,"Berlin, Germany",37123.8,True,1,True,ATM,0.98,0
T107924,C1753,8866.63,2024-05-04 18:34:06,Purchase,Healthcare,Mobile,216.66.211.251,"Warsaw, Poland",24521.55,True,2,True,Online,0.18,1
T107925,C1141,8178.79,2024-02-01 22:01:38,Withdrawal,Groceries,Mobile,120.232.4.59,"Paris, France",25229.56,True,2,False,Branch,0.41,1
T107926,C1875,3610.02,2024-02-16 09:17:34,Purchase,Luxury Goods,ATM,205.41.28.71,"Amsterdam, Netherlands",35600.91,False,3,False,Branch,0.3,0
T107927,C1884,544.62,2024-06-24 19:48:05,Purchase,Electronics,Desktop,183.4.232.25,"Paris, France",43529.65,True,3,True,ATM,0.92,0
T107928,C1675,6261.55,2024-04-06 02:55:11,Transfer,Luxury Goods,Desktop,101.124.167.239,"Paris, France",35691.6,True,4,False,Branch,0.2,1
T107929,C1121,5668.9,2024-01-05 10:15:26,Transfer,Travel,Desktop,149.128.224.62,"Berlin, Germany",26131.18,True,5,False,Branch,0.53,1
T107930,C1765,8843.92,2024-02-08 01:04:20,Withdrawal,Electronics,Desktop,147.58.216.161,"Warsaw, Poland",29045.81,False,0,True,Online,0.22,1
T107931,C1235,2524.07,2024-01-31 14:23:12,Withdrawal,Luxury Goods,Mobile,15.69.230.114,"Amsterdam, Netherlands",32212.47,True,0,False,Online,0.93,0
T107932,C1457,5111.48,2024-10-03 00:36:22,Transfer,Electronics,Desktop,93.222.153.206,"Paris, France",7359.32,True,2,False,Branch,0.69,0
T107933,C1801,3099.71,2024-02-22 22:52:56,Purchase,Electronics,ATM,222.153.7.35,"Amsterdam, Netherlands",3212.6,False,1,False,ATM,0.29,0
T107934,C1716,2165.02,2024-05-07 22:24:28,Withdrawal,Travel,ATM,45.192.5.203,"Warsaw, Poland",39726.65,True,3,False,Branch,0.39,0
T107935,C1972,1810.01,2024-08-11 17:07:18,Withdrawal,Groceries,Mobile,68.151.28.85,"Berlin, Germany",49784.69,True,5,False,Branch,0.07,1
T107936,C1165,3339.99,2024-01-06 18:47:34,Purchase,Luxury Goods,Mobile,173.255.1.123,"Paris, France",27977.17,False,0,False,Branch,0.58,0
T107937,C1102,4996.43,2024-11-10 14:28:18,Purchase,Electronics,ATM,10.241.50.46,"Warsaw, Poland",39671.1,False,3,False,Online,0.78,0
T107938,C1219,7199.7,2024-07-12 12:02:58,Transfer,Healthcare,Mobile,185.104.241.108,"Paris, France",34421.33,False,2,True,ATM,0.11,0
T107939,C1520,7199.97,2024-01-31 06:29:39,Purchase,Luxury Goods,Mobile,111.76.215.216,"Warsaw, Poland",45927.68,False,4,False,ATM,0.35,0
T107940,C1410,4579.39,2024-11-03 10:15:10,Withdrawal,Electronics,Desktop,102.133.198.104,"Paris, France",24038.91,True,3,False,Branch,0.95,0
T107941,C1804,3908.15,2024-11-02 12:47:48,Withdrawal,Travel,Mobile,149.16.26.18,"Warsaw, Poland",11483.69,True,4,True,ATM,0.47,1
T107942,C1346,7538.83,2024-07-19 09:28:13,Withdrawal,Luxury Goods,Desktop,176.178.50.91,"Paris, France",36366.37,True,5,True,Online,0.48,1
T107943,C1820,9208.27,2024-07-30 16:38:30,Withdrawal,Luxury Goods,Desktop,103.193.61.157,"Warsaw, Poland",7083.51,False,4,True,ATM,0.65,1
T107944,C1563,4802.28,2024-07-09 03:45:45,Purchase,Healthcare,Desktop,31.181.79.108,"Warsaw, Poland",44744.84,True,1,False,ATM,0.97,0
T107945,C1628,5967.81,2024-05-03 20:09:57,Transfer,Healthcare,ATM,97.8.60.3,"Warsaw, Poland",42469.73,True,2,False,ATM,0.89,0
T107946,C1713,7950.24,2024-05-16 18:18:13,Purchase,Electronics,Desktop,87.41.249.37,"Berlin, Germany",45828.35,False,4,False,ATM,0.49,1
T107947,C1700,6670.58,2024-03-22 15:48:26,Withdrawal,Groceries,Mobile,18.41.179.144,"Amsterdam, Netherlands",24885.85,False,4,False,ATM,0.14,1
T107948,C1723,9378.31,2024-03-11 21:05:54,Purchase,Electronics,ATM,1.109.86.32,"Warsaw, Poland",49826.73,False,1,True,ATM,0.74,1
T107949,C1053,777.66,2024-11-07 19:13:16,Withdrawal,Luxury Goods,ATM,169.71.199.87,"Amsterdam, Netherlands",21990.68,True,4,True,Online,0.11,1
T107950,C1164,1073.51,2024-09-19 09:10:46,Withdrawal,Luxury Goods,Mobile,52.125.84.192,"Warsaw, Poland",11850.42,False,3,False,Branch,0.43,0
T107951,C1398,3.71,2024-02-21 23:35:49,Transfer,Travel,Desktop,32.72.242.245,"Warsaw, Poland",1730.89,True,5,True,Online,0.63,1
T107952,C1987,312.97,2024-10-01 19:28:59,Withdrawal,Luxury Goods,ATM,32.126.177.45,"Warsaw, Poland",31244.17,False,4,True,Branch,0.06,0
T107953,C1651,501.23,2024-02-24 13:53:51,Transfer,Healthcare,Desktop,142.193.39.226,"Paris, France",38056.66,False,2,False,ATM,0.15,0
T107954,C1005,113.11,2024-07-13 06:45:01,Withdrawal,Travel,ATM,150.218.223.164,"Paris, France",13373.16,False,3,True,Branch,0.17,0
T107955,C1823,2743.04,2024-09-02 22:08:18,Withdrawal,Electronics,Mobile,28.214.21.243,"Paris, France",294.13,True,4,True,Branch,0.67,1
T107956,C1093,1.09,2024-07-04 18:55:21,Withdrawal,Groceries,Desktop,29.78.131.17,"Warsaw, Poland",47325.76,False,0,False,Online,0.1,0
T107957,C1843,4451.16,2024-08-25 11:32:58,Purchase,Luxury Goods,Desktop,35.128.47.157,"Berlin, Germany",10172.55,True,5,False,ATM,0.48,1
T107958,C1148,7287.75,2024-05-20 19:46:39,Withdrawal,Healthcare,Desktop,215.205.203.115,"Berlin, Germany",38082.62,True,5,False,Branch,0.19,1
T107959,C1482,9612.12,2024-01-01 11:48:59,Transfer,Healthcare,Desktop,76.127.29.85,"Paris, France",13470.89,True,3,True,Branch,0.5,1
T107960,C1948,973.23,2024-01-28 00:52:52,Purchase,Groceries,Mobile,159.57.207.174,"Warsaw, Poland",7573.53,False,3,False,Online,0.72,0
T107961,C1614,3681.13,2024-03-05 20:36:54,Withdrawal,Electronics,Mobile,130.224.183.249,"Warsaw, Poland",12407.7,True,2,False,ATM,0.19,0
T107962,C1445,6458.08,2024-11-16 05:16:51,Transfer,Groceries,Desktop,19.56.167.132,"Paris, France",14579.62,True,4,True,Online,0.08,1
T107963,C1090,9709.43,2024-09-23 17:42:32,Withdrawal,Travel,Desktop,141.86.139.163,"Paris, France",13335.81,True,5,True,ATM,0.18,1
T107964,C1065,7418.72,2024-07-08 15:28:23,Purchase,Groceries,ATM,83.10.162.46,"Berlin, Germany",37903.64,True,0,False,ATM,0.8,0
T107965,C1269,3728.84,2024-05-29 02:26:53,Transfer,Healthcare,Desktop,124.92.171.52,"Paris, France",4605.43,True,2,False,Online,0.3,0
T107966,C1227,2800.51,2024-05-28 09:51:42,Purchase,Travel,Desktop,125.201.21.248,"Paris, France",24796.46,False,2,True,Online,0.76,0
T107967,C1379,6536.61,2024-09-22 00:51:46,Withdrawal,Groceries,Desktop,129.15.19.230,"Berlin, Germany",16577.47,False,2,False,ATM,0.47,0
T107968,C1081,2975.4,2024-06-02 23:09:30,Withdrawal,Travel,ATM,28.26.2.204,"Amsterdam, Netherlands",13146.22,False,2,True,Online,0.75,0
T107969,C1623,350.89,2024-10-03 17:05:09,Purchase,Travel,Desktop,159.143.94.21,"Berlin, Germany",37437.41,True,0,True,Online,0.12,0
T107970,C1038,1201.65,2024-07-06 12:35:59,Withdrawal,Electronics,Mobile,105.243.128.29,"Paris, France",2166.39,False,1,True,ATM,0.1,0
T107971,C1741,1419.24,2024-04-20 00:09:48,Withdrawal,Luxury Goods,ATM,135.2.168.163,"Paris, France",10757.23,True,1,False,ATM,0.06,0
T107972,C1393,4569.82,2024-06-08 01:52:09,Withdrawal,Electronics,ATM,165.218.195.60,"Amsterdam, Netherlands",6529.51,False,5,True,Online,0.97,0
T107973,C1953,9322.52,2024-06-08 23:37:01,Purchase,Electronics,Desktop,30.17.195.168,"Warsaw, Poland",33517.17,True,1,False,Branch,0.64,0
T107974,C1410,9832.85,2024-07-21 03:23:59,Transfer,Healthcare,Desktop,114.155.212.20,"Paris, France",9490.5,False,0,True,Branch,0.47,0
T107975,C1628,9145.75,2024-10-09 16:09:34,Transfer,Healthcare,Mobile,12.171.215.20,"Paris, France",2764.35,True,1,True,ATM,0.69,1
T107976,C1671,1204.13,2024-09-03 09:28:54,Withdrawal,Electronics,Desktop,223.18.37.224,"Warsaw, Poland",3287.65,False,2,False,ATM,0.59,0
T107977,C1533,6367.46,2024-11-02 08:31:37,Purchase,Healthcare,Desktop,108.99.90.11,"Berlin, Germany",21958.63,True,5,True,Branch,0.46,1
T107978,C1293,9524.3,2024-01-20 01:12:22,Purchase,Healthcare,Mobile,139.187.1.80,"Amsterdam, Netherlands",3425.83,True,4,True,Online,0.97,1
T107979,C1728,7927.83,2024-10-12 20:03:20,Withdrawal,Travel,Desktop,144.219.62.239,"Warsaw, Poland",43305.47,True,5,False,ATM,0.61,1
T107980,C1986,8803.03,2024-09-16 18:57:30,Transfer,Healthcare,Desktop,43.26.231.199,"Warsaw, Poland",530.05,False,5,False,Online,0.75,1
T107981,C1611,9320.5,2024-06-24 01:06:05,Transfer,Electronics,ATM,165.36.63.164,"Warsaw, Poland",32061.76,True,4,False,Branch,0.64,1
T107982,C1058,1746.64,2024-07-23 19:40:27,Transfer,Healthcare,Desktop,140.170.172.17,"Berlin, Germany",36947.36,True,0,True,Branch,0.7,0
T107983,C1968,1126.76,2024-08-11 01:28:48,Purchase,Luxury Goods,Desktop,148.98.168.163,"Berlin, Germany",22231.78,True,2,True,ATM,0.71,0
T107984,C1792,7248.37,2024-06-05 08:36:50,Purchase,Electronics,ATM,200.132.249.104,"Warsaw, Poland",28905.27,False,1,False,ATM,0.56,1
T107985,C1839,4552.99,2024-01-20 10:31:58,Withdrawal,Electronics,ATM,93.173.232.182,"Paris, France",40506.78,False,3,False,ATM,0.76,0
T107986,C1179,8864.51,2024-06-27 01:14:00,Transfer,Luxury Goods,ATM,27.59.66.99,"Berlin, Germany",46435.12,False,2,True,Online,0.02,0
T107987,C1655,6949.49,2024-11-08 11:58:54,Purchase,Electronics,Mobile,107.195.86.164,"Paris, France",11991.7,True,1,True,Online,0.73,1
T107988,C1506,2732.07,2024-06-26 12:55:40,Purchase,Healthcare,Desktop,62.194.255.122,"Warsaw, Poland",15513.37,False,5,False,ATM,0.73,0
T107989,C1449,226.57,2024-10-17 06:40:55,Purchase,Luxury Goods,Mobile,9.182.17.61,"Amsterdam, Netherlands",4535.3,True,2,False,Online,0.59,0
T107990,C1010,5632.74,2024-08-06 07:11:12,Withdrawal,Luxury Goods,ATM,41.109.204.184,"Amsterdam, Netherlands",33475.42,True,4,True,Online,0.46,1
T107991,C1206,633.78,2024-07-22 12:14:01,Transfer,Electronics,Desktop,4.234.154.168,"Warsaw, Poland",43253.79,False,4,False,Branch,0.6,0
T107992,C1870,6918.32,2024-08-12 08:25:02,Purchase,Travel,ATM,85.221.241.37,"Warsaw, Poland",49154.44,True,0,True,Branch,0.97,0
T107993,C1672,2155.54,2024-04-23 12:06:54,Withdrawal,Groceries,ATM,120.20.40.145,"Warsaw, Poland",15040.64,True,2,True,Online,0.4,0
T107994,C1953,3975.99,2024-10-23 04:38:17,Withdrawal,Electronics,ATM,90.44.194.35,"Paris, France",17409.86,True,4,False,Branch,0.36,1
T107995,C1823,3774.87,2024-06-30 01:02:43,Withdrawal,Luxury Goods,Mobile,71.144.214.109,"Berlin, Germany",16101.29,True,3,False,Branch,0.05,0
